Author,Comment,LikeCount,ReplyCount,neg,neu,pos,compound,Label
@amanuday5206,Bhai par mujhe kuch or hi dikh raha hai😂😂😂😂😂,61,3,0.0,1.0,0.0,0.0,Neutral
@SujayRoy-cf9mv,Chup bilkul chup 😂,235,14,0.0,1.0,0.0,0.0,Neutral
@RRANAND-ke5rq,Bhai full vedio lao❤maja aa gaya 😂,5,0,0.0,1.0,0.0,0.0,Neutral
@FEARLESS_GAMING839,"Shivam bhai in his horror channel :☠️💀☠️
Shivam bhai in reality :",7,0,0.27,0.73,0.0,-0.5719,Negative
@MERA_BAAP_0,Pyar ho gaya bhai ko 😂,2,0,0.0,1.0,0.0,0.0,Neutral
@akshittakiar2048,Archaeologists are still digging for his self respect,81,3,0.0,0.693,0.307,0.4767,Positive
@gksquad2024,She is blushing 😂,2,0,0.0,1.0,0.0,0.0,Neutral
@ayandebnath321,That's called a smooth performance ❤🎉😅😅,0,0,0.0,1.0,0.0,0.0,Neutral
@sibu-25,What a smile yaar. koi bhi insaan pighal jayega❤❤❤,9,0,0.0,0.737,0.263,0.3612,Positive
@rishikumarvarnwal8661,Bhaiya paper dete time ki video nhi dikhayi bas ek pic dikh di kyuki uske pichhe no. hoga😂😂😂😂😂,3,0,0.115,0.885,0.0,-0.296,Negative
@Sknazim5,"""me gira hoya banda jama nich baliye"" fits here 😂",0,0,0.0,1.0,0.0,0.0,Neutral
@anishchandwani4418,Sab notice kr liya par letter ki date me 7 ulta tha wo kisi ne notice nhi kiya,6,1,0.0,1.0,0.0,0.0,Neutral
@ashishkumarsingh9958,Pta tha..ek n ek din iska chhapripn bahar aayega 😂,15,0,0.0,1.0,0.0,0.0,Neutral
@312chhedakushal6,Omegle band ho gaya isiliye naya dhanada suru karna ka soch rahe ho😂😂,7,0,0.0,1.0,0.0,0.0,Neutral
@bhasmasurgaming9656,"Flirting❌
Harrasment ✅",1,0,0.0,1.0,0.0,0.0,Neutral
@Itzshabiart,Waah new love story 😂😂❤❤❤😊😊😊😊,1,0,0.0,0.488,0.512,0.6369,Positive
@dr.strange2080,Bich raste me utar diya bhai ko😂,19,2,0.0,1.0,0.0,0.0,Neutral
@Yash_kolte,Bhai airplanes me bhi log khade khade ja sakte hai kya 😂😂😂,2,0,0.0,1.0,0.0,0.0,Neutral
@sachinprajapati1277,I wish she contact you somehow 😂😂,35,2,0.0,0.649,0.351,0.4019,Positive
@rockgamersky9922,Vo to thik ha par palane ma mara tha ya utar na ka bad😂😂😂,6,0,0.0,0.844,0.156,0.34,Positive
@bts_forever743,Bhai ki hasi badi kamal ki hai or jo shoot kar raha hai na uniki to bohot ❤❤❤❤❤❤luv you bhyyia,0,0,0.112,0.888,0.0,-0.34,Negative
@rakeshbhorasiya8897,Respect air hostess ❤,1,0,0.0,0.392,0.608,0.4767,Positive
@a_wiseman.,"Bhavna
Dob:-24 September 1999",3,0,0.0,1.0,0.0,0.0,Neutral
@YashKumar-xe3ke,Kitti cute hai yaar❤,0,0,0.0,0.5,0.5,0.4588,Positive
@nayansyam4395,Shivam Bhai aaise hi bana Karo video maje aate hai,0,0,0.0,1.0,0.0,0.0,Neutral
@prashantpareek3824,वोल्वो बस में बैठकर स्क्रीप्टेड वीडियो बनाया गया है 🤣🤣🤣,6,0,0.0,1.0,0.0,0.0,Neutral
@trnd4u,"Bhai itta hi shoot Kiya tha kya ?
Long video v dal do",3,0,0.194,0.806,0.0,-0.34,Negative
@HINDUISM93,Shivam Bhai Naughty ho rahe ho 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@grazontv7164,Ye cameraman harr jage sabse jyada maja kyu leta hai😅😂,1,0,0.0,1.0,0.0,0.0,Neutral
@kidsworld20356,*Ye 100% viral jayega* 😮,3,0,0.0,1.0,0.0,0.0,Neutral
@utkarshpatkar,Bhai asai vedio banao plz 😎😎,33,0,0.0,0.794,0.206,0.0772,Positive
@omkarkarhale2974,"Shivam be like :- 
Yaar ye kitni Ausam hai yaar😅😅",0,0,0.0,0.783,0.217,0.3612,Positive
@yogeshsaini6924,"मुस्कुराना हर लड़की की अदा है... 
जो उसे प्यार समझे वो सबसे बड़ा गधा है 
                                                    ~ Khan Sir 😎",1,0,0.0,1.0,0.0,0.0,Neutral
@boltgamer871,Ye plan h ya bus 😅😅😅😅,5,0,0.0,1.0,0.0,0.0,Neutral
@Rohitkrsaw,Flight mein bhi log khade hokar jate hai 😂,12,1,0.0,1.0,0.0,0.0,Neutral
@knupriyachouhan1973,Thank you for entertaining us 😂😂😂😂,0,0,0.0,0.426,0.574,0.6597,Positive
@krishsrivastava7869,Naughty hora hai banda😂😂,1,0,0.0,1.0,0.0,0.0,Neutral
@LONE_YT_SHU,Phir bh number nhi mila 😂😂😂,7,0,0.0,0.794,0.206,0.0772,Positive
@barunkumar2786,Bhut achi smile 😊hai...she is sweet,3,0,0.0,0.421,0.579,0.6705,Positive
@deshu9597,शुरू में अय हय ❤ और लास्ट में  bye bye 😂😂 moy moy moy moy 😅😅😅 🤣😅😅😅😅,1,0,0.0,1.0,0.0,0.0,Neutral
@rohanrathore1448,"Shivam bhai aap to idhar bhi chha gye 
        Bahut achchi acting kar lete ho 😂😂",0,0,0.0,1.0,0.0,0.0,Neutral
@Daddy387,Bai ye note dusre side dekh vaha number be hai💀💀,14,1,0.0,0.874,0.126,0.0772,Positive
@Outofsampark11,The youth isnt going on right direction.,8,0,0.0,1.0,0.0,0.0,Neutral
@MaheshGaming-qf4tp,Bhai gajab yaar me uski smile hi dekh raha tha yaar kini cute he o ❤❤😅😮,7,0,0.0,0.703,0.297,0.6705,Positive
@viratspeaks265,Maar khane wala video Air hostess ke vlog me milega 🤣🤣,1,0,0.0,1.0,0.0,0.0,Neutral
@ARVINDKUMAR-nb6cd,"Maze maze main case nhi na karde, impressing ❌jhaad rha hai ✅😂😂",0,0,0.0,0.759,0.241,0.5423,Positive
@chandra3293,"Chhaprigiri mat karo yr.,...uski naukri hai issliye has rhi ....ni to publicly aeai cheap harkate kar ra...koi ladki impress na hoti iss se",14,8,0.0,0.884,0.116,0.4404,Positive
@hindustangas2532,First time deakha plane me bi log khade ho kar jate hai..kya zamana hai😂😂😂,1,0,0.0,1.0,0.0,0.0,Neutral
@joshiprashant007,"200k Subscribers the, is like Thanks mila, else Warning mil jaati DGCA se 😅😂",2,0,0.128,0.585,0.287,0.4588,Positive
@user-yg5ge3ic5c,Impressing❌mahila helpline✅,1,0,0.0,1.0,0.0,0.0,Neutral
@flyboyknoty...3187,Don't mess with the Flight Crew. They have an important job in aviation. Keep the glamour aspect outside the aeroplane...,0,0,0.0,0.699,0.301,0.7438,Positive
@funwithmanvik1479,Are bhai kasam se op bro😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@nikZocovers,She got ENTERTAINED🗿,0,0,0.0,1.0,0.0,0.0,Neutral
@mayurkoli4722,"Yeh to wahi he na
Jiske sabhi gharwalo ko bhoot dikhte he 😂😂",1,0,0.0,1.0,0.0,0.0,Neutral
@ukilroy53,Just Amazing! ❤️🌺❤️🇧🇩,0,0,0.0,0.328,0.672,0.6239,Positive
@cringeroaster7809,Meanwhile his mom watching this 😂,1,0,0.0,1.0,0.0,0.0,Neutral
@preetiyadav5513,Boys like these are rare.❤,0,1,0.0,0.615,0.385,0.3612,Positive
@kamleshpatil6299,Swarali naam hai us airhostess ka dikhne me bahot cute bhi hai❤😍,0,0,0.0,0.786,0.214,0.4588,Positive
@AyushGupta01201,Ye flight kam train ka general compartment jyada lag raha hai 😂😂,0,0,0.179,0.821,0.0,-0.34,Negative
@mrinmaydas1946,Yah bhi aap toh khel gaye 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@ashapoojary3501,Her smile was just enough for he,0,0,0.0,0.706,0.294,0.3612,Positive
@Gyani_withme143,Aunty be like= yha toh chor do yaar😂😂,1,0,0.0,1.0,0.0,0.0,Neutral
@wind1329,Bro became a rizzler👽,0,0,0.0,1.0,0.0,0.0,Neutral
@Asbimusic8105,She is. Totally impressed 😂😂,0,0,0.0,0.541,0.459,0.5256,Positive
@Arush804,Tissue paper par date notice karne vale like karo 😅,1,0,0.0,0.762,0.238,0.3612,Positive
@user-ni8lj3uj1k,Khudi toh nahi lekin shivam bhai ka dekh ke maja agaya😂,0,0,0.0,1.0,0.0,0.0,Neutral
@vishakhapatil8514,Ye plane kam local train jyada lag rhi he🤣🤣,0,0,0.231,0.769,0.0,-0.34,Negative
@I_Am_Rohit_45,Bhaiya lagta hai apke pyaar mai gir gyi😁😉,0,0,0.0,1.0,0.0,0.0,Neutral
@pinkishaw4190,Esa confedense mujhe bhi chahiye 😢😂😂😂😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@mrpubg1604,When he showed his teeth he was looking sooo cute❤,0,0,0.0,1.0,0.0,0.0,Neutral
@abtherukh2092,Zeher Dena tha 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@VISHALKUMAR-qy3mb,Next level Flutering skills,0,0,0.0,1.0,0.0,0.0,Neutral
@gauharsheikh7578,Kacha badam<br>By the way air hostess is so sweet 😊❤,0,0,0.0,0.7,0.3,0.5949,Positive
@DarshanSinhRathod,Full video daal bhai😅,0,0,0.0,1.0,0.0,0.0,Neutral
@nainagiri4790,Air hostess is so cute😊,1,0,0.0,1.0,0.0,0.0,Neutral
@Factsfactory192,Arey Raja ji Raja ji😂,1,0,0.0,1.0,0.0,0.0,Neutral
@Dakisna,Koe shivam bhai ke papa ko flight me baithao 😂aur maja ayega 💀😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@shreyashkumare8121,She is actually cute 🥰🥰🥰🥰🥰🥰🥰,0,0,0.0,0.571,0.429,0.4588,Positive
@hridoyhasanniloy8049,themble দেখে ভাবসিলাম রাফসান দা ছোট ভাই😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@priyankathakur1000,Ab flight Mai bi bus jaise kade rehne lg gya😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@FailedGamer13,Thanku bhai sikhane ke liye,1,0,0.0,1.0,0.0,0.0,Neutral
@sumanbarman2477,Line marne ka naya tarika😂,0,0,0.0,1.0,0.0,0.0,Neutral
@SAURABHKUMAR-oy3nh,Pitayii jo hui wo video toh daalo bro😅,0,0,0.0,1.0,0.0,0.0,Neutral
@shailesh4831,Mai q itna khus ho rha hu 😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@bit_toxic,Bhai ko comedian zone kr dia 😂,0,0,0.0,0.658,0.342,0.3818,Positive
@kirltokirlto181,cute hai yr😂❤,0,0,0.0,0.4,0.6,0.4588,Positive
@Respect_Mania_,Lagta h bhabhi apke pyaar mein gir gyi h❤❤😂😂,1,0,0.0,1.0,0.0,0.0,Neutral
@zakirahmed7594,Ek ko line mara toh sare cabin crew mil ke reply diya.....😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@aminajeelani1356,Hassi toh fassi😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@GAmiNg_ToXic_,Bro be like* number kyu nhi diya yarr😅,0,0,0.0,0.843,0.157,0.0772,Positive
@kk_mohammed143,That&#39;s a real feeling of entertainment 😂 with use tissue paper😂,0,0,0.0,0.619,0.381,0.5106,Positive
@pratikmahajan4337,Aeroplane kaam Bus jyada lagra hai 😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Ammu_ff34655,Flight mai kada kyu hai sablog 😂😂😂😂😂😂 lol,1,0,0.0,0.714,0.286,0.4215,Positive
@sanatanihindu383,Vo toh baijjati kar gyi 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@a.tiwari3420,बस ट्रेन में खड़े होते हुए देखा था 😂😂😂इतनी जनसंख्या हो गई है की आप एरोप्लेन में भी खड़े होके जाते है 😅,5,1,0.0,1.0,0.0,0.0,Neutral
@user-nt4dg7cd6n,Galti Se hath na lag jae bhai 😂😂😂😂😂,0,0,0.255,0.745,0.0,-0.34,Negative
@ytfan4238,Bhai kabhi shivam content ke chakkar mai flight se band hoga 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@zermova,Hostess be like :naughty boy line mar raha ho  😂😂,0,0,0.0,0.762,0.238,0.3612,Positive
@zermova,Hostess be like: naughty boy line mar raha ho,0,0,0.0,0.762,0.238,0.3612,Positive
@rajeshverma-ui5mw,paani deke boli ye lijiye bhaiya😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@user-wl3td4gw4n,To pija jahar kishna rokaa hai 😂,1,0,0.0,1.0,0.0,0.0,Neutral
@taraktara7044,Xxxxxxxxxlent feeling s bro. All the best👍💯,0,0,0.0,0.769,0.231,0.128,Positive
@omprakash111100,Are bhai naughty ho rahe hai😂,0,0,0.0,1.0,0.0,0.0,Neutral
@veronfx,Ye konse line pe aagye aap bhaiya 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@ShotuBhaiyaGaming,Bhai bas Aisa hi confidence chaiye,0,0,0.0,0.602,0.398,0.5106,Positive
@user-qp3jm8li2g,Inko train mai ban kiya to plane mai shuru ho gai video banake rahege😂,1,0,0.217,0.783,0.0,-0.5574,Negative
@bankersaddaofficial,Isse aage Wale stop pe utaar deina bda 😎 swag maar rha...😂,0,0,0.18,0.82,0.0,-0.296,Negative
@vidhirajak7421,RAJA JI BADE TEJ HO RAHE HO 😂😂😅,0,0,0.0,1.0,0.0,0.0,Neutral
@pushparaj7995,How many of you notice last girl smiling besides shivam she was tamkin Khan previously seen in reels with golden boy,1,0,0.0,0.87,0.13,0.4588,Positive
@rithwikch,Bhai last me <br><br>Binod ban gaya😂😂,0,0,0.419,0.581,0.0,-0.5574,Negative
@Xenon77,Bhai sachme air hostess kitni discipline cute hoti hai,0,0,0.0,0.727,0.273,0.4588,Positive
@official__huzaifa__313,Who&#39;s notice &quot;Namkeen khan&quot; laughing in corner 😂😂😂😂😂,0,0,0.0,0.686,0.314,0.4939,Positive
@adeeshshetty1952,Bhai captain dekh raha hai sabh. Bahar phek dega😂,0,0,0.0,1.0,0.0,0.0,Neutral
@rahulkr.rahoovlogs,In the end she shows her business model😂,0,0,0.0,1.0,0.0,0.0,Neutral
@RohitGoyal-bk3zf,Ninja technique 😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Monster_Guy-op6nr,Omegle was launched in 2009<br>People in 2008:,1,0,0.0,0.8,0.2,0.128,Positive
@walker81383,Kitni cute ❤,0,0,0.0,0.25,0.75,0.4588,Positive
@jeevarajharidas9812,Kaun sa flight me log kaade hoote Hai bhai 🤣😂😛😜🤪😝,0,0,0.0,1.0,0.0,0.0,Neutral
@jeevarajharidas9812,Kaun sa flight me log kaafe hoote Hai bhai 🤣😂😛😜🤪😝,0,0,0.0,1.0,0.0,0.0,Neutral
@amlayankumardas937,Kitna daring ho aap 😂😂😂 flight ke ander itne sare passengers ke samne airhostess ko aise baat boli ki woh sharma gai...🥰🥰🥰 aap doge na to paani kya zahar bhi pee lunga mein 😚😚😚,0,0,0.0,0.93,0.07,0.3612,Positive
@mohsinkevlogs,Last me golden boy ki girlfriend lag rahi hai😊,0,0,0.231,0.769,0.0,-0.34,Negative
@user-zk9wy1id3y,Inko tum jeso se deal karne ki training di jati hai 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@HarmanSingh-bw5ed,Flight ko delhi metro bna diya <br>Customers khde hoke ja rhe hai 😅,0,0,0.0,1.0,0.0,0.0,Neutral
@nituraazkashyap8502,Camera action thoda casual hai 😎,0,0,0.0,0.69,0.31,0.2023,Positive
@nikhilpatel151,Legends  focus on goal,1,0,0.0,1.0,0.0,0.0,Neutral
@jeetupharma,Good to see you on here Shivam,0,0,0.0,0.674,0.326,0.4404,Positive
@shashishekhar7350,Shivam bhai ghar se note likh kr laya tha 😅,0,0,0.0,1.0,0.0,0.0,Neutral
@shubhamsshrma,Your flirting is as smooth as a village road after years of rain and sun,0,0,0.0,0.878,0.122,0.2023,Positive
@riteshvashist7327,Pahali plane dekhi h jisme bus ki feeling aa rhi h..😂😂,0,0,0.0,0.857,0.143,0.128,Positive
@mdnafiz5669,Joker bana diya ladki ne. Bejati kardi😂😂,0,0,0.0,0.8,0.2,0.128,Positive
@SumitKumar-wh9rh,Plain ka hal to pessanger train jesa ho gya 😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@carahul2955,Usne tujhe &quot;planezone&quot; kar diya 😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@bhaskarsonber1403,his beautiful note ki her beautiful note bhai😂😂,0,0,0.0,0.435,0.565,0.8316,Positive
@khushivanam2762,Dhyan to Yogesh Sharma pe tha mera to 😅😅,0,0,0.0,1.0,0.0,0.0,Neutral
@adityasharm,Haha 😂😂😂 bahut achha 🤗,0,0,0.0,0.5,0.5,0.4588,Positive
@jasimhussain9493,Kya faida hua ussne last ye boldiya<br><br>Thank you for flying indigo<br>It was a real pleasure <br>Having you all on board with us today.hope to see soon<br>Thank you so much for entertaining uss.<br>Regards..anshu.swarli shubhrabhyati.,0,0,0.0,0.814,0.186,0.7823,Positive
@Kashif-ov6ks,Indirectly bhaiyya bol ke chale gaii 🙂,0,0,0.0,1.0,0.0,0.0,Neutral
@Sakunahere,Flight me bhi log aise khare Hein jese bus me hota 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@ravikumardiwakar496,Shivam Bhai ❤mauj kardi❤😊,0,0,0.0,1.0,0.0,0.0,Neutral
@ARYAN_SHARMA-65,Air hostage..... Impress karne la tarika thoda casual hai 😅😅,0,0,0.0,0.63,0.37,0.5719,Positive
@Dkk889,Ye aircraft wali ladkiya hmesha etni cute kyun hoti hai yaaar ☺️,0,0,0.0,0.786,0.214,0.4588,Positive
@ziomama8549,The air hostage  is রাফসান দ্যা ছোট ভাই Female version 😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@shankarkarki7133,Abey uska matlab- &quot;Thank your for entertaining us joker😂😂&quot; tha😂,0,0,0.0,0.756,0.244,0.4404,Positive
@ROHIT-by2io,Lgta h aapke pyaar me gir gyi bhai.. 🤣🤣,0,0,0.0,1.0,0.0,0.0,Neutral
@abyluv12,Chaapri gang ka aur ek best example,1,0,0.0,0.588,0.412,0.6369,Positive
@Priyankachoudhary6842,Hum soch rhe the ki bus me hi khde rhte h😅😅,0,0,0.0,1.0,0.0,0.0,Neutral
@RatanRegar-lp8uc,Ye airhostess to sauth ki kajol jesi dikhti hai 😅😅,1,0,0.0,1.0,0.0,0.0,Neutral
@techconnection6462,Plan ko bhi sarkari bus banadiya 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@karaniyer145,Bro got that tissue rizz,0,0,0.0,1.0,0.0,0.0,Neutral
@pr47ik,Dekh kar has rahi thi .. Has Kar Nahi Dekh Rahi Dada .. Yahi To Dikkat hai .. 🗿,1,0,0.0,1.0,0.0,0.0,Neutral
@deepakhem,Beta acche se pitaai hogi agar wo offend ho gayi....😂😂😂😂,0,0,0.196,0.804,0.0,-0.296,Negative
@RG.750,Bas esa hi confidence chaiye,0,0,0.0,0.548,0.452,0.5106,Positive
@-iq7vw,Jo bhi  bolo  ye  video   bhot  romantic  hain ❤🎉,0,0,0.0,0.748,0.252,0.4019,Positive
@amitsehrawat5628,Zeher hii Dede osse😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Chirag_20,"❤ सही में भी यही सोच रहा था,,की bus,🚎,जैसा plane है,,,<br>plane नही है ये studio है,,",0,0,0.0,1.0,0.0,0.0,Neutral
@safeerlakho485,Mera kissi or cheez par focus tha😂,0,0,0.0,1.0,0.0,0.0,Neutral
@shekharmahadik8058,Video camera script sab ready hain 😂😂😂,0,0,0.0,0.706,0.294,0.3612,Positive
@rajput89527,isse kehte hain tuche insan...jinhone pehli baar kuch dekha hota hain.,0,0,0.0,1.0,0.0,0.0,Neutral
@samgaminglivee,hme to kuch or impressed kr gia 😅,0,0,0.0,0.659,0.341,0.4767,Positive
@sunitasrivastava7154,Bhaiya fir se milna chahti hai didi aapse likhi hai see you soon❤,0,0,0.0,1.0,0.0,0.0,Neutral
@arnav_negi2005,Bhai kissi din itna pitega ki haame maza ayega 😂😂😂😂,1,0,0.0,1.0,0.0,0.0,Neutral
@Nelsonsanatani706,Uski smile kamal ki thi,0,0,0.0,0.615,0.385,0.3612,Positive
@assaultergaming2291,Plane mein bhi seat nhi h ab to khade hoke jaana pad rha h Air hostess ko 😢,1,0,0.0,1.0,0.0,0.0,Neutral
@sahilsachdeva5303,Kaha se laate ho itna Confidence.. 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@sam_926,Flight me b Bheed 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Manprit-mz6kw,Yr plane me bhi khda hokar Jana padta hi 😂😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@sanjayvaishnav5187,Ye konsi flight h jisne khade khade za rhe h 😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@nitins3801,End me tujhe 🤡 bol gyi 😂,0,0,0.0,1.0,0.0,0.0,Neutral
@muskananand...,Boys will be boys😂😂,1,0,0.0,1.0,0.0,0.0,Neutral
@Abid_Noor_21,Flight may log khare b rehte hain😅😅,0,0,0.0,1.0,0.0,0.0,Neutral
@CocoMint69,Bro simply making Her uncomfortable,1,0,0.394,0.606,0.0,-0.3818,Negative
@Subhamdebnath2.0,Bahut Tej ho rahe ho😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Krishna-lr8fd,Sigma male attandance...<br>👇👇👇👇👇👇👇👇👇,2,0,0.0,1.0,0.0,0.0,Neutral
@STRANGER1291,Bs itna confidence chaiye zindagi mein,0,0,0.0,0.602,0.398,0.5106,Positive
@memernature7075,Ye flight ha ya Metro 😂😂😂,0,0,0.0,0.676,0.324,0.34,Positive
@MMGGGGAAMMEERRAS555,बाद में एयर होस्टेस ने इसी आदमी को गेट से गिरा दिया😅😂😂😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@Btw____,Bas Yahi confidence chahiye 😫,0,0,0.0,0.476,0.524,0.5106,Positive
@100xgaming3,Bhai ne kafi adjust kr ke video banaya hai 😂😂😂.samjhe ki nhi ???😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@user-iu3ud2gf6e,i really like that Hosstes<br>❤😊,0,0,0.0,0.518,0.482,0.4201,Positive
@venom1101,Maine bhi same kiya tha ek air hostess ko... Kal mujhe tihar jail shift kar rahe hai,1,0,0.0,1.0,0.0,0.0,Neutral
@user-sambitmishra865,Indian air hostess are so cute 🥰,0,0,0.0,0.564,0.436,0.5949,Positive
@kittensarelove,"Being a cabin crew. I can say, she must have noted his seat number, informed other crew members and they all must be making fun because they encounter such people daily. And they forget after flight.",0,0,0.051,0.827,0.123,0.4019,Positive
@aryanrao7395,Bhai bhabhi mile gayi 😂😂,0,0,0.0,1.0,0.0,0.0,Neutral
@sagarpatade7099,That Aunty in between be like: why the fuck I&#39;m here. 😂😂😂,0,0,0.219,0.625,0.156,-0.25,Negative
@umarhayatkhansaab4516,Impressing nahi yeh flirting hai😅,0,0,0.0,0.361,0.639,0.6486,Positive
